ProjectTitle	ProjectNumber	ProjectID	Status	AssignedSize	Type	IssueNumber	IssueID	Title	Repository	Comments	LabelString	closingIssuesReferences	OG Queue	Closed	ClosedAt	RUNLABEL	LabelsCount	Title	Status	LatestSprintIssueActiveIn	ScratchCheckbox	OGQueue	(lbl)Size: 3	(lbl)pm.netcdf-hdf5.d	(lbl)Feature: API	(lbl)User Role: API User	(lbl)NIH OTA: 1.7.1 (reArchitecture)	(lbl)Size: 33	(lbl)pm.GREI-d-1.7.1	(lbl)NIH OTA: 1.2.1	(lbl)Size: 80	(lbl)D: 5 Core PIDs	(lbl)pm.GREI-d-1.2.1	(lbl)QDR	(lbl)Feature: Metadata	(lbl)Type: Bug	(lbl)Feature: Style Guide	(lbl)User Role: Superuser	(lbl)Feature: Controlled Vocabulary	(lbl)Hackathon: JSF	(lbl)Size: SprintTail	(lbl)Feature: External Tool	(lbl)Feature: User Guide	(lbl)JHU	(lbl)Size: 10	(lbl)DANS	(lbl)pm.GREI-d-1.4.1	(lbl)pm.GREI-d-1.4.2	(lbl)User Role: Sysadmin	(lbl)Feature: File Upload & Handling	(lbl)Feature: Code Infrastructure	(lbl)Feature: Installation Guide	(lbl)Containers & Cloud	(lbl)Tech Debt	(lbl)D: SonarQubeCleanup	(lbl)Type: Feature	(lbl)Sprint Retrospective	(lbl)DataverseNO	(lbl)Feature: Account & User Info	(lbl)pm.GREI-d-1.7.2	(lbl)Working Group: SWC	(lbl)HERMES	(lbl)NIH OTA: 1.3.1	(lbl)pm.GREI-d-1.3.1	(lbl)pm.GREI-d-1.3.2	(lbl)Feature: Developer Guide	(lbl)Feature: Indexing	(lbl)Feature: Harvesting	(lbl)NIH OTA: 1.4.1	(lbl)Testing: API	(lbl)Hackathon: Low Hanging Fruit	(lbl)Mentor: pdurbin	(lbl)good first issue	(lbl)D: DataverseInDocker	(lbl)D: FixRateLimitingBehaviors	(lbl)UI/UX: Design	(lbl)D: Payara 6 Upgrade	(lbl)Feature: Performance & Stability	(lbl)D: Dataset: large number of files	(lbl)Status: UX & UI	(lbl)Feature: Permissions	(lbl)User Role: Curator	(lbl)ASU	(lbl)NIH OTA DC	(lbl)pm.epic.nih_harvesting	(lbl)Feature: Search/Browse	(lbl)Type: Suggestion	(lbl)User Role: Hackathon Participant	(lbl)NIH OTA: 1.5.1	(lbl)pm.GREI-d-1.5.1	(lbl)pm.GREI-d-1.5.2	(lbl)Feature: Request Access Workflow	(lbl)Feature: API Guide	(lbl)Size: NoSprintCost	(lbl)ops: User Accounts	(lbl)Support	(lbl)Support: prod. data corruption	(lbl)postmortem	(lbl)bklog: Deliverable	(lbl)Feature: Installer	(lbl)Size: Queued	(lbl)NIH OTA: 1.1.1	(lbl)pm.GREI-d-1.1.1	(lbl)Feature: Admin Guide	(lbl)Feature: Geospatial	(lbl)bug	(lbl)enhancement	(lbl)Feature: Publishing & Versions	(lbl)Feature: DOI & Handle	(lbl)hdc	(lbl)3a	(lbl)Feature: Terms & Licensing	(lbl)Feature: Internationalization	(lbl)D: ImproveJsonValidation	(lbl)pm.epic.nih_harvesting_framework	(lbl)Feature: Metrics + Reports	(lbl)Hackathon: More APIs	(lbl)User Role: Depositor	(lbl)bklog: NeedsDiscussion	(lbl)spike	(lbl)MVP Milestone 1	(lbl)D: Infra & Deployment Setup	(lbl)MVP Milestone 2	(lbl)D: Design System	(lbl)D: API connectivity	(lbl)dependencies	(lbl)DevOps: Problem	(lbl)D: GDC: Interop With DV	(lbl)NIH OTA: 1.3.2	(lbl)pm.GREI	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9105	'PVTI_lADOAApNpc4AHKIszgDNnFM'	'Add quotes around CVoc term URIs on advanced search page'	'dataverse'		'DANS','Size: 10'	'9104'	''	True	'2023-01-23T15:15:42Z'	'TEST'	2	Add quotes around CVoc term URIs on advanced search page	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9122	'PVTI_lADOAApNpc4AHKIszgDP82U'	'IQSS/9121 Fix for search display with ext. CVoc'	'dataverse'		'DANS','Size: 10'	'9121'	''	True	'2023-01-23T15:25:40Z'	'TEST'	2	IQSS/9121 Fix for search display with ext. CVoc	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9129	'PVTI_lADOAApNpc4AHKIszgDQd5Q'	'IQSS/9126- Fix workflow token access'	'dataverse'		'DANS','Size: 10'	'9126'	''	True	'2023-01-18T20:17:06Z'	'TEST'	2	IQSS/9126- Fix workflow token access	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'ISSUE'	9282	'PVTI_lADOAApNpc4AHKIszgEQ35M'	'In TabularSubsetGenerator.java use try-with-resources for BufferedWriter'	'dataverse'		'Size: 3','Tech Debt','D: SonarQubeCleanup'		''	True	'2023-01-26T18:18:23Z'	'TEST'	3	In TabularSubsetGenerator.java use try-with-resources for BufferedWriter	Clear of the Backlog	January 11, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'ISSUE'	9280	'PVTI_lADOAApNpc4AHKIszgEQ28M'	'In Files.java usr try-with-resources to for JsonReader'	'dataverse'		'Size: 3','Tech Debt'		''	True	'2023-01-26T18:18:22Z'	'TEST'	2	In Files.java usr try-with-resources to for  JsonReader	Clear of the Backlog	January 11, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8830	'PVTI_lADOAApNpc4AHKIszgDPajk'	'7000 mpconfig rserve'	'dataverse'		'Type: Feature','Feature: Code Infrastructure','Feature: Installation Guide','User Role: Sysadmin','Containers & Cloud','Size: 3'		''	True	'2022-12-21T15:23:24Z'	'TEST'	6	7000 mpconfig rserve	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	01	01	01	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''		'ISSUE'	9201	'PVTI_lADOAApNpc4AHKIszgDr79w'	'Retrospective: Continue the daily standups.'	'dataverse'		'Sprint Retrospective'		''	True	'2022-12-01T17:28:36Z'	'TEST'	1	Retrospective: Continue the daily standups.	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9096	'PVTI_lADOAApNpc4AHKIszgDNnIs'	'IQSS/9095-dvwebloader integration'	'dataverse'		'DataverseNO','Size: 10'	'9095'	''	True	'2023-01-03T22:13:20Z'	'TEST'	2	IQSS/9095-dvwebloader integration	Clear of the Backlog	December 15, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9234	'PVTI_lADOAApNpc4AHKIszgEJPkw'	'9228 - add OIDC development setup for OIDC login feature testing'	'dataverse'		'Feature: Account & User Info','NIH OTA: 1.7.1 (reArchitecture)','Size: 3','pm.GREI-d-1.7.1','pm.GREI-d-1.7.2'	'9228'	''	True	'2023-01-09T16:10:49Z'	'TEST'	5	9228 - add OIDC development setup for OIDC login feature testing	Clear of the Backlog	December 15, 2022			01	0	0	0	01	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9227	'PVTI_lADOAApNpc4AHKIszgD575s'	'8843 more harvest tests'	'dataverse'		'Size: 10'	'8843'	''	True	'2022-12-15T18:45:07Z'	'TEST'	1	8843 more harvest tests	Clear of the Backlog	December 15, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9173	'PVTI_lADOAApNpc4AHKIszgDieAs'	'QDR/9172-fix messages'	'dataverse'		'Size: 3'	'9172'	''	True	'2022-12-15T20:23:09Z'	'TEST'	1	QDR/9172-fix messages	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9226	'PVTI_lADOAApNpc4AHKIszgD4sWU'	'import function DatasetUtil'	'dataverse'		'Size: 3'		''	True	'2022-12-16T14:18:18Z'	'TEST'	1	import function DatasetUtil	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	80	'ISSUE'	9153	'PVTI_lADOAApNpc4AHKIszgDWIBo'	'Extract metadata from NetCDF and HDF5 files as XML in NcML format'	'dataverse'		'pm.netcdf-hdf5.d','Size: 80'		''	True	'2023-01-20T16:03:42Z'	'TEST'	2	Extract metadata from NetCDF and HDF5 files as XML in NcML format	Clear of the Backlog	December 15, 2022		NIH NetCDF (Phil)	0	01	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	8339	'PVTI_lADOAApNpc4AHKIszgDNX3k'	'Provide an API for retrieving information about an individual datafile'	'dataverse'		'Size: 33'		''	True	'2023-01-25T20:57:04Z'	'TEST'	1	Provide an API for retrieving information about an individual datafile	Clear of the Backlog	December 15, 2022			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	7877	'PVTI_lADOAApNpc4AHKIszgDNc7o'	'7844 codemeta schema'	'dataverse'		'Feature: Metadata','Working Group: SWC','HERMES','NIH OTA: 1.3.1','Size: 10','pm.GREI-d-1.3.1','pm.GREI-d-1.3.2'	'7844'	''	True	'2022-12-21T17:22:13Z'	'TEST'	7	7844 codemeta schema	Clear of the Backlog	December 15, 2022			0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	01	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8972	'PVTI_lADOAApNpc4AHKIszgDNTdo'	'Trigger auto-analyze more frequently for guestbook estimates'	'dataverse'		'Size: 3'	'8840'	''	True	'2022-12-21T17:41:20Z'	'TEST'	1	Trigger auto-analyze more frequently for guestbook estimates	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'PULL_REQUEST'	9018	'PVTI_lADOAApNpc4AHKIszgDNTc0'	'GDCC/9005 replace files api call'	'dataverse'		'DANS','Size: 33'	'5924','9005'	''	True	'2023-01-10T23:44:57Z'	'TEST'	2	GDCC/9005 replace files api call	Clear of the Backlog	December 15, 2022			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8962	'PVTI_lADOAApNpc4AHKIszgDNTdw'	'IQSS/8730 - fix direct upload progress'	'dataverse'		'DataverseNO','Size: 3'	'8730'	''	True	'2022-12-16T16:19:57Z'	'TEST'	2	IQSS/8730 - fix direct upload progress	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8933	'PVTI_lADOAApNpc4AHKIszgDO5Ug'	'8932 container base image'	'dataverse'		'Containers & Cloud','Working Group: SWC','Size: 3'	'8932'	''	True	'2022-12-16T19:58:41Z'	'TEST'	3	8932 container base image	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9076	'PVTI_lADOAApNpc4AHKIszgDNTcs'	'#9074 - Added support for building sphinx docs using python 3.10+'	'dataverse'		'Size: 3'	'9074'	''	True	'2022-12-16T22:47:09Z'	'TEST'	1	#9074 - Added support for building sphinx docs using python 3.10+	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8824	'PVTI_lADOAApNpc4AHKIszgDRVZw'	'7000 mpconfig version'	'dataverse'		'Feature: Code Infrastructure','Feature: Developer Guide','Containers & Cloud','Size: 3'		''	True	'2022-12-16T21:01:50Z'	'TEST'	4	7000 mpconfig version	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	01	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8826	'PVTI_lADOAApNpc4AHKIszgDPaiw'	'7000 mpconfig fqdn & siteUrl'	'dataverse'		'Feature: Code Infrastructure','Feature: Installation Guide','User Role: Sysadmin','Size: 3'		''	True	'2022-12-20T17:43:32Z'	'TEST'	4	7000 mpconfig fqdn & siteUrl	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8825	'PVTI_lADOAApNpc4AHKIszgDPajM'	'7000 mpconfig solr'	'dataverse'		'Feature: Code Infrastructure','Feature: Installation Guide','User Role: Sysadmin','Containers & Cloud','Feature: Indexing','Size: 3'	'3212'	''	True	'2022-12-21T21:24:28Z'	'TEST'	6	7000 mpconfig solr	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	01	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''		'ISSUE'	9203	'PVTI_lADOAApNpc4AHKIszgDr8_I'	'Retrospective: All dev work gets represented on the board.'	'dataverse'		'Sprint Retrospective'		''	True	'2022-12-08T15:30:53Z'	'TEST'	1	Retrospective: All dev work gets represented on the board.	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9187	'PVTI_lADOAApNpc4AHKIszgDtA3k'	'7940 stop harvest in progress'	'dataverse'		'Size: 10'	'7940'	''	True	'2022-12-12T18:57:01Z'	'TEST'	1	7940 stop harvest in progress	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	80	'ISSUE'	8843	'PVTI_lADOAApNpc4AHKIszgDPAxw'	'Expand the suite of automated tests of the Harvesting functionality'	'dataverse'		'Feature: Harvesting','NIH OTA: 1.4.1','Testing: API','Size: 80','pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2022-12-15T18:45:07Z'	'TEST'	6	Expand the suite of automated tests of the Harvesting functionality	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	9202	'PVTI_lADOAApNpc4AHKIszgDr8GU'	'Retrospective: make the sprint board so that everything moves left to right.'	'dataverse'		'Size: 10','Sprint Retrospective'		''	True	'2022-12-08T15:15:18Z'	'TEST'	2	Retrospective: make the sprint board so that everything moves left to right.	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'PULL_REQUEST'	8983	'PVTI_lADOAApNpc4AHKIszgDYaFc'	'feat(upload): make upload file storage path configurable #6656'	'dataverse'		'Size: 33'	'6656'	''	True	'2022-12-05T20:51:48Z'	'TEST'	1	feat(upload): make upload file storage path configurable #6656	Clear of the Backlog	December 1, 2022			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
